community_id,total_doctors_in_community,total_orgs_in_community,total_shared_doctors_in_community,zip,cty,st,lat,long
2461,8,2,1,49015,BATTLE CREEK,MI,42.30244,-85.22294
2462,3,2,3,01930,GLOUCESTER,MA,42.624015,-70.67552
2463,4,2,2,72205,LITTLE ROCK,AR,34.752391,-92.3355
2464,5,2,1,39042,BRANDON,MS,32.237742,-89.93514
2465,15,3,2,28792,HENDERSONVILLE,NC,35.353837,-82.41625
2466,39,2,3,47804,TERRE HAUTE,IN,39.495436,-87.39209
2467,21,3,2,92782,TUSTIN,CA,33.739571,-117.78618
2468,12,4,9,11030,MANHASSET,NY,40.796752,-73.68935
2469,9,4,3,96720,HILO,HI,19.713562,-155.09842
2470,4,2,1,48154,LIVONIA,MI,42.396194,-83.37161
2471,28,4,12,74104,TULSA,OK,36.146143,-95.95414
2472,13,2,1,20109,MANASSAS,VA,38.790202,-77.51294
2473,2,2,2,83814,COEUR D ALENE,ID,47.66655,-116.7757
2474,4,2,3,67010,AUGUSTA,KS,37.68066,-96.98153
2475,88,2,1,14428,CHURCHVILLE,NY,43.079181,-77.87334
2476,8,2,1,33948,PORT CHARLOTTE,FL,26.984486,-82.14859
2477,3,2,3,45714,BELPRE,OH,39.297622,-81.5958
2478,14,4,2,33186,MIAMI,FL,25.662292,-80.40947
2479,3,2,1,97526,GRANTS PASS,OR,42.4631,-123.33162
2480,8,2,2,32159,THE VILLAGES,FL,28.930573,-81.93806
2481,17,2,2,70737,GONZALES,LA,30.229237,-90.92251
2482,6,2,3,75024,PLANO,TX,33.07707,-96.79859
2483,2,2,2,89423,MINDEN,NV,39.009564,-119.75557
2484,2,2,2,10549,MOUNT KISCO,NY,41.204027,-73.73045
2485,7,2,1,43512,DEFIANCE,OH,41.29037,-84.36539
2486,14,2,1,97470,ROSEBURG,OR,43.227287,-123.35138
2487,22,2,1,37211,NASHVILLE,TN,36.079259,-86.72584
2488,3,2,1,33186,MIAMI,FL,25.662292,-80.40947
2489,18,3,4,85206,MESA,AZ,33.400306,-111.72452
2490,14,2,2,77494,KATY,TX,29.760833,-95.81104
2491,5,2,1,66223,OVERLAND PARK,KS,38.860552,-94.66594
2492,9,2,2,73401,ARDMORE,OK,34.184742,-97.12655
2493,3,2,3,01844,METHUEN,MA,42.73004,-71.17935
2494,20,2,1,85210,MESA,AZ,33.391233,-111.84129
2495,4,2,1,08755,TOMS RIVER,NJ,40.010092,-74.23032
2496,7,2,1,48829,EDMORE,MI,43.404412,-85.03033
2497,12,2,1,44053,LORAIN,OH,41.431875,-82.20658
2498,18,2,1,92501,RIVERSIDE,CA,33.991181,-117.37074
2499,4,2,1,11021,GREAT NECK,NY,40.787068,-73.72577
2500,15,9,6,11220,BROOKLYN,NY,40.641436,-74.01574
2501,5,2,1,32935,MELBOURNE,FL,28.13926,-80.65077
2502,5,2,1,60301,OAK PARK,IL,41.887981,-87.79562
2503,4,2,2,71301,ALEXANDRIA,LA,31.294532,-92.46015
2504,7,2,2,93906,SALINAS,CA,36.709717,-121.63997
2505,12,2,10,78705,AUSTIN,TX,30.292424,-97.73856
2506,4,2,2,68107,OMAHA,NE,41.205198,-95.95539
2507,4,2,1,07208,ELIZABETH,NJ,40.673102,-74.22834
2508,5,2,2,66210,OVERLAND PARK,KS,38.924739,-94.70473
2509,10,2,1,08054,MOUNT LAUREL,NJ,39.949446,-74.90342
2510,8,2,1,34983,PORT ST LUCIE,FL,27.312471,-80.34907
2511,6,3,2,80538,LOVELAND,CO,40.435645,-105.08726
2512,3,2,2,04345,GARDINER,ME,44.211491,-69.80866
2513,3,2,1,33707,ST PETERSBURG,FL,27.756505,-82.71764
2514,4,2,2,66202,MISSION,KS,39.023105,-94.66658
2515,15,2,1,53211,MILWAUKEE,WI,43.083012,-87.8859
2516,11,3,2,11208,BROOKLYN,NY,40.672666,-73.87248
2517,14,2,5,07702,SHREWSBURY,NJ,40.329128,-74.06315
2518,4,2,1,11234,BROOKLYN,NY,40.618561,-73.9216
2519,9,2,1,19711,NEWARK,DE,39.700561,-75.7431
2520,5,2,1,46254,INDIANAPOLIS,IN,39.844024,-86.26464
2521,52,3,22,31419,SAVANNAH,GA,31.986249,-81.20259
2522,10,3,3,75034,FRISCO,TX,33.143792,-96.83938
2523,2,2,2,92315,BIG BEAR LAKE,CA,34.241295,-116.90328
2524,25,2,1,43054,NEW ALBANY,OH,40.080252,-82.82462
2525,7,2,3,99403,CLARKSTON,WA,46.400365,-117.08313
2526,122,2,1,55345,MINNETONKA,MN,44.915413,-93.48443
2527,11,2,1,33431,BOCA RATON,FL,26.381304,-80.09623
2528,66,2,1,78251,SAN ANTONIO,TX,29.466061,-98.67004
2529,7,3,1,80909,COLORADO SPRINGS,CO,38.851493,-104.77856
2530,5,2,1,07110,NUTLEY,NJ,40.8196,-74.15877
2531,4,2,1,97058,THE DALLES,OR,45.594257,-121.18944
2532,16,3,1,07649,ORADELL,NJ,40.953126,-74.03379
2533,6,2,2,38834,CORINTH,MS,34.928325,-88.52856
2534,27,2,2,47750,EVANSVILLE,IN,37.962292,-87.505512
2535,9,2,2,03864,OSSIPEE,NH,43.672636,-71.10266
2536,4,3,1,96813,HONOLULU,HI,21.313033,-157.85615
2537,9,2,1,10021,NEW YORK,NY,40.76842,-73.96045
2538,9,2,1,14094,LOCKPORT,NY,43.160857,-78.68756
2539,3,2,1,00725,CAGUAS,PR,18.233927,-66.04502
2540,4,2,3,34288,NORTH PORT,FL,27.048707,-82.127196
2541,25,2,1,45410,DAYTON,OH,39.748309,-84.15893
2542,14,3,2,11716,BOHEMIA,NY,40.770042,-73.11376
2543,3,2,2,34224,ENGLEWOOD,FL,26.925265,-82.29693
2544,2,2,2,33548,LUTZ,FL,27.871964,-82.438841
2545,3,2,1,11228,BROOKLYN,NY,40.617563,-74.01168
2546,7,2,4,36801,OPELIKA,AL,32.660497,-85.39917
2547,20,2,1,10956,NEW CITY,NY,41.145495,-73.9949
2548,7,4,2,19123,PHILADELPHIA,PA,39.964012,-75.14764
2549,4,2,1,52040,DYERSVILLE,IA,42.490907,-91.12842
2550,5,3,2,19020,BENSALEM,PA,40.10386,-74.93734
2551,5,2,1,48880,SAINT LOUIS,MI,43.422397,-84.60041
2552,8,2,1,32459,SANTA ROSA BEACH,FL,30.361248,-86.18759
2553,7,2,1,48144,LAMBERTVILLE,MI,41.754298,-83.63047
2554,3,2,1,70601,LAKE CHARLES,LA,30.226399,-93.20496
2555,7,2,1,28779,SYLVA,NC,35.37273,-83.20772
2556,5,2,1,92201,INDIO,CA,33.715271,-116.235
2557,24,6,10,90025,LOS ANGELES,CA,34.045006,-118.44527
2558,46,2,1,66502,MANHATTAN,KS,39.184986,-96.56932
2559,3,2,1,57437,EUREKA,SD,45.796151,-99.62497
2560,42,3,3,30742,FORT OGLETHORPE,GA,34.948979,-85.25212
2561,22,2,1,21061,GLEN BURNIE,MD,39.164158,-76.6306
2562,5,2,4,34287,NORTH PORT,FL,27.051075,-82.24417
2563,4,2,1,48114,BRIGHTON,MI,42.566097,-83.75725
2564,18,2,1,03431,KEENE,NH,42.946418,-72.28616
2565,3,2,1,40601,FRANKFORT,KY,38.201649,-84.86935
2566,3,2,1,89102,LAS VEGAS,NV,36.145303,-115.18358
2567,6,2,1,61065,POPLAR GROVE,IL,42.364394,-88.84665
2568,16,2,1,08724,BRICK,NJ,40.087794,-74.10981
2569,13,2,1,83651,NAMPA,ID,43.583454,-116.58697
2570,6,2,1,98662,VANCOUVER,WA,45.671806,-122.57894
2571,3,2,1,43907,CADIZ,OH,40.258447,-81.00415
2572,6,2,1,63501,KIRKSVILLE,MO,40.183335,-92.58341
2573,6,2,1,33016,MIAMI LAKES,FL,25.887983,-80.33284
2574,33,2,4,40207,LOUISVILLE,KY,38.257489,-85.65134
2575,4,2,1,01453,LEOMINSTER,MA,42.526523,-71.75358
2576,30,2,2,02879,WAKEFIELD,RI,41.423601,-71.52322
2577,13,4,3,28054,GASTONIA,NC,35.263287,-81.15312
2578,25,4,4,43023,GRANVILLE,OH,40.070985,-82.52134
2579,4,2,1,37096,LINDEN,TN,35.61432,-87.87486
2580,3,2,2,28601,HICKORY,NC,35.759932,-81.33012
2581,3,2,1,15025,CLAIRTON,PA,40.292974,-79.90179
2582,20,2,1,68450,TECUMSEH,NE,40.373895,-96.2097
2583,42,2,1,73103,OKLAHOMA CITY,OK,35.489709,-97.51819
2584,5,2,1,92270,RANCHO MIRAGE,CA,33.762944,-116.42249
2585,2,2,2,37087,LEBANON,TN,36.240331,-86.29271
2586,7,2,1,06484,SHELTON,CT,41.306396,-73.1292
2587,15,2,1,07013,CLIFTON,NJ,40.868699,-74.17102
2588,34,3,2,55904,ROCHESTER,MN,43.988708,-92.42937
2589,3,3,3,19082,UPPER DARBY,PA,39.958512,-75.26856
2590,15,2,1,93401,SAN LUIS OBISPO,CA,35.262548,-120.65196
2591,18,2,4,81601,GLENWOOD SPGS,CO,39.533318,-107.32107
2592,15,2,1,54956,NEENAH,WI,44.180085,-88.48273
2593,5,2,2,24153,SALEM,VA,37.288807,-80.07821
2594,8,2,1,47630,NEWBURGH,IN,37.958873,-87.37998
2595,9,2,1,48076,SOUTHFIELD,MI,42.499335,-83.22829
2596,3,2,2,35901,GADSDEN,AL,34.016747,-85.99282
2597,8,2,1,85258,SCOTTSDALE,AZ,33.566635,-111.89337
2598,18,4,3,78645,LAGO VISTA,TX,30.453776,-97.97507
2599,3,2,1,10580,RYE,NY,40.976579,-73.69002
2600,5,2,3,64804,JOPLIN,MO,37.047161,-94.51124
2601,6,2,1,94062,REDWOOD CITY,CA,37.444879,-122.26253
2602,5,2,1,60048,LIBERTYVILLE,IL,42.290922,-87.95169
2603,6,2,1,88008,SANTA TERESA,NM,31.879712,-106.71763
2604,9,2,1,48034,SOUTHFIELD,MI,42.474234,-83.29078
2605,7,3,3,53220,GREENFIELD,WI,42.969115,-87.99141
2606,9,2,1,34996,STUART,FL,27.195927,-80.21143
2607,3,2,1,46741,GRABILL,IN,41.202549,-84.93811
2608,9,2,1,01453,LEOMINSTER,MA,42.526523,-71.75358
2609,5,2,1,39465,PETAL,MS,31.358823,-89.2279
2610,4,2,2,19971,REHOBOTH BEACH,DE,38.711512,-75.09677
2611,5,2,1,95661,ROSEVILLE,CA,38.731976,-121.2531
2612,10,2,6,86001,FLAGSTAFF,AZ,35.279872,-111.72256
2613,4,2,1,91204,GLENDALE,CA,34.135259,-118.25948
2614,10,3,8,48124,DEARBORN,MI,42.294987,-83.25049
2615,2,2,2,29926,HILTON HEAD,SC,32.226713,-80.74325
2616,7,2,3,15626,DELMONT,PA,40.409992,-79.57266
2617,12,2,1,46227,INDIANAPOLIS,IN,39.678495,-86.12973
2618,14,2,1,84025,FARMINGTON,UT,40.988347,-111.88847
2619,3,2,1,53142,KENOSHA,WI,42.559823,-87.87878
2620,8,2,1,07733,HOLMDEL,NJ,40.384832,-74.17194
2621,13,2,1,00674,MANATI,PR,18.426137,-66.48697
2622,15,3,2,83001,JACKSON,WY,43.468383,-110.75714
2623,14,2,1,78229,SAN ANTONIO,TX,29.499454,-98.57166
2624,5,3,4,55337,BURNSVILLE,MN,44.770297,-93.27302
2625,2,2,2,10016,NEW YORK,NY,40.74618,-73.97759
2626,5,2,3,19401,EAST NORRITON,PA,40.123708,-75.33843
2627,3,2,1,61455,MACOMB,IL,40.456986,-90.6681
2628,5,2,1,40223,LOUISVILLE,KY,38.258941,-85.55574
2629,3,2,1,08820,EDISON,NJ,40.575503,-74.35781
2630,7,2,1,07701,RED BANK,NJ,40.352953,-74.07703
2631,3,2,3,83835,HAYDEN,ID,47.773595,-116.74907
2632,10,2,1,20170,HERNDON,VA,38.977109,-77.38527
2633,4,2,4,33026,PEMBROKE PINES,FL,26.0267,-80.29443
2634,10,2,1,14886,TRUMANSBURG,NY,42.51432,-76.6689
2635,6,2,1,80109,CASTLE ROCK,CO,39.380857,-104.89947
2636,4,2,1,20121,CENTREVILLE,VA,38.82571,-77.43964
2637,17,2,2,03079,SALEM,NH,42.792456,-71.21316
2638,10,2,1,73448,MARIETTA,OK,33.9401,-97.11031
2639,2,2,2,10801,NEW ROCHELLE,NY,40.915845,-73.78643
2640,21,2,1,11219,BROOKLYN,NY,40.632449,-73.99629
2641,7,2,1,27704,DURHAM,NC,36.034561,-78.86892
2642,9,2,1,53188,WAUKESHA,WI,43.020762,-88.26852
2643,29,2,1,55723,COOK,MN,47.854987,-92.77077
2644,2,2,2,79924,EL PASO,TX,31.901737,-106.41827
2645,5,2,2,52732,CLINTON,IA,41.861633,-90.21539
2646,16,2,2,29730,ROCK HILL,SC,34.914611,-81.0125
2647,4,2,2,31709,AMERICUS,GA,32.071641,-84.21942
2648,8,2,1,98029,SAMMAMISH,WA,47.572401,-122.02065
2649,11,2,1,77082,HOUSTON,TX,29.722704,-95.6314
2650,8,2,1,07024,FORT LEE,NJ,40.849879,-73.97501
2651,4,2,1,94563,ORINDA,CA,37.878625,-122.18296
2652,5,2,1,61739,FAIRBURY,IL,40.741158,-88.51546
2653,25,2,1,75032,ROCKWALL,TX,32.867103,-96.44129
2654,2,2,2,34471,OCALA,FL,29.171187,-82.10394
2655,18,2,1,79731,CRANE,TX,31.389079,-102.35059
2656,4,2,1,74437,HENRYETTA,OK,35.447961,-95.95038
2657,5,2,1,90210,BEVERLY HILLS,CA,34.088808,-118.40612
2658,4,2,1,80033,WHEAT RIDGE,CO,39.774341,-105.10036
2659,7,2,1,19901,DOVER,DE,39.16426,-75.51163
2660,6,2,3,80538,LOVELAND,CO,40.435645,-105.08726
2661,12,2,1,90731,SAN PEDRO,CA,33.732368,-118.28905
2662,5,2,1,80232,LAKEWOOD,CO,39.690387,-105.08866
2663,4,2,2,96814,HONOLULU,HI,21.300167,-157.84777
2664,5,2,1,48322,WEST BLOOMFIELD,MI,42.541268,-83.37551
2665,21,3,1,30117,CARROLLTON,GA,33.588486,-85.1062
2666,4,2,1,98230,BLAINE,WA,48.961443,-122.73714
2667,2,2,2,07024,FORT LEE,NJ,40.849879,-73.97501
2668,7,2,2,30004,ALPHARETTA,GA,34.119177,-84.30292
2669,15,2,1,83814,COEUR D ALENE,ID,47.66655,-116.7757
2670,6,2,1,93036,OXNARD,CA,34.22942,-119.178814
2671,7,2,2,26062,WEIRTON,WV,40.412067,-80.57542
2672,9,2,4,21502,CUMBERLAND,MD,39.646587,-78.77398
2673,14,3,8,87532,ESPANOLA,NM,35.990548,-106.08036
2674,12,2,1,20176,LANSDOWNE,VA,39.138978,-77.54519
2675,9,2,1,03042,EPPING,NH,43.045076,-71.07095
2676,5,2,4,93446,PASO ROBLES,CA,35.640589,-120.70418
2677,6,2,2,16066,CRANBERRY TWP,PA,40.700423,-80.11374
2678,10,3,3,92024,ENCINITAS,CA,33.053092,-117.26855
2679,6,2,6,96817,HONOLULU,HI,21.3307,-157.85913
2680,6,2,1,53081,SHEBOYGAN,WI,43.736145,-87.72893
2681,4,2,1,35235,BIRMINGHAM,AL,33.609779,-86.65507
2682,6,2,6,30474,VIDALIA,GA,32.220155,-82.41493
2683,7,3,3,29440,GEORGETOWN,SC,33.38934,-79.32638
2684,14,3,2,27909,ELIZABETH CITY,NC,36.293192,-76.23692
2685,5,2,1,19565,WERNERSVILLE,PA,40.327974,-76.08921
2686,4,2,1,12189,WATERVLIET,NY,42.729278,-73.70913
2687,6,3,3,92543,HEMET,CA,33.73542,-116.97401
2688,7,2,1,21108,MILLERSVILLE,MD,39.099957,-76.62114
2689,3,2,1,33852,LAKE PLACID,FL,27.293327,-81.38206
2690,6,2,2,87301,GALLUP,NM,35.534253,-108.84857
2691,7,2,2,74354,MIAMI,OK,36.880746,-94.87142
2692,3,2,1,33014,HIALEAH,FL,25.902172,-80.30732
2693,7,2,1,89146,LAS VEGAS,NV,36.141119,-115.22493
2694,2,2,2,75070,MCKINNEY,TX,33.212203,-96.67522
2695,3,2,1,35968,FORT PAYNE,AL,34.460537,-85.76744
2696,73,3,3,95209,STOCKTON,CA,38.035499,-121.34378
2697,2,2,2,19720,NEW CASTLE,DE,39.669219,-75.59003
2698,3,2,3,69336,BRIDGEPORT,NE,41.660814,-103.10517
2699,27,2,1,23831,CHESTER,VA,37.350999,-77.43959
2700,4,2,3,32506,PENSACOLA,FL,30.408807,-87.31919
2701,3,2,1,32159,LADY LAKE,FL,28.930573,-81.93806
2702,5,2,1,84790,ST GEORGE,UT,37.075039,-113.55568
2703,53,3,2,99201,SPOKANE,WA,47.663945,-117.43185
2704,8,2,1,66044,LAWRENCE,KS,38.983551,-95.23202
2705,14,2,3,72205,LITTLE ROCK,AR,34.752391,-92.3355
2706,11,2,1,89119,LAS VEGAS,NV,36.088922,-115.13905
2707,9,3,1,42141,GLASGOW,KY,36.970776,-85.91232
2708,20,2,2,82501,RIVERTON,WY,43.013826,-108.34879
2709,3,2,1,33433,BOCA RATON,FL,26.347711,-80.15648
2710,30,2,1,62226,SWANSEA,IL,38.53895,-90.00104
2711,7,3,2,48075,SOUTHFIELD,MI,42.465275,-83.2264
2712,3,2,2,98662,VANCOUVER,WA,45.671806,-122.57894
2713,2,2,2,02351,ABINGTON,MA,42.119534,-70.94787
2714,4,2,1,78253,SAN ANTONIO,TX,29.461353,-98.75976
2715,5,2,4,11776,PORT JEFFERSON STATION,NY,40.911082,-73.04966
2716,8,2,1,83687,NAMPA,ID,43.590212,-116.53781
2717,11,2,1,78229,SAN ANTONIO,TX,29.499454,-98.57166
2718,4,2,1,12540,LAGRANGEVILLE,NY,41.656933,-73.74539
2719,3,2,1,92211,PALM DESERT,CA,33.759409,-116.32317
2720,3,2,1,30135,DOUGLASVILLE,GA,33.701554,-84.73756
2721,4,2,2,84078,VERNAL,UT,40.514262,-109.54223
2722,5,2,1,21236,NOTTINGHAM,MD,39.389457,-76.48709
2723,11,2,1,77995,YOAKUM,TX,29.254632,-97.13046
2724,6,3,2,06484,SHELTON,CT,41.306396,-73.1292
2725,20,2,2,67214,WICHITA,KS,37.705384,-97.31777
2726,6,2,1,43220,COLUMBUS,OH,40.047273,-83.06986
2727,12,2,1,48314,STERLING HEIGHTS,MI,42.609789,-83.04844
2728,66,3,2,78746,WEST LAKE HILLS,TX,30.287739,-97.8022
2729,17,3,6,20646,LA PLATA,MD,38.528103,-76.98063
2730,10,2,4,33625,TAMPA,FL,28.069755,-82.55734
2731,24,3,3,28640,JEFFERSON,NC,36.410186,-81.42409
2732,4,2,3,93065,SIMI VALLEY,CA,34.265003,-118.77177
2733,8,2,1,42431,MADISONVILLE,KY,37.330791,-87.50378
2734,78,4,3,48076,SOUTHFIELD,MI,42.499335,-83.22829
2735,4,2,2,41071,NEWPORT,KY,39.08347,-84.48681
2736,9,2,1,95926,CHICO,CA,39.745973,-121.84259
2737,23,2,23,08057,MOORESTOWN,NJ,39.968962,-74.9489
2738,3,2,1,08527,JACKSON,NJ,40.11597,-74.32251
2739,11,2,1,48867,OWOSSO,MI,42.99605,-84.17896
2740,3,2,1,48150,LIVONIA,MI,42.365936,-83.36513
2741,5,2,1,10304,STATEN ISLAND,NY,40.60787,-74.08991
2742,6,2,1,96825,HONOLULU,HI,21.2946,-157.69721
2743,4,2,1,81303,DURANGO,CO,37.222311,-107.653131
2744,3,2,1,77339,KINGWOOD,TX,30.053368,-95.21807
2745,3,2,3,68959,MINDEN,NE,40.491484,-98.92412
2746,8,2,2,21061,GLEN BURNIE,MD,39.164158,-76.6306
2747,5,2,1,20155,GAINESVILLE,VA,38.803732,-77.62404
2748,4,2,2,34711,CLERMONT,FL,28.545742,-81.74805
2749,9,2,1,00680,MAYAGUEZ,PR,18.205232,-67.12655
2750,4,2,2,92544,HEMET,CA,33.708843,-116.90948
2751,13,3,4,76210,DENTON,TX,33.143186,-97.088337
2752,3,2,1,34994,STUART,FL,27.195291,-80.25225
2753,5,3,2,66012,BONNER SPRINGS,KS,39.065703,-94.90453
2754,3,2,1,50450,LAKE MILLS,IA,43.418877,-93.52078
2755,7,2,1,77338,HUMBLE,TX,30.005691,-95.28488
2756,8,2,2,92120,SAN DIEGO,CA,32.794449,-117.07221
2757,3,2,1,25601,LOGAN,WV,37.833826,-82.00011
2758,2,2,2,96816,HONOLULU,HI,21.284,-157.79925
2759,112,4,3,33143,SOUTH MIAMI,FL,25.702929,-80.29642
2760,16,2,1,35205,BIRMINGHAM,AL,33.497055,-86.8057
2761,46,3,42,19341,EXTON,PA,40.040505,-75.63425
2762,3,2,2,07073,EAST RUTHERFORD,NJ,40.830158,-74.09707
2763,34,3,2,49007,KALAMAZOO,MI,42.29714,-85.58573
2764,8,2,1,80401,GOLDEN,CO,39.735745,-105.19337
2765,40,3,4,20852,ROCKVILLE,MD,39.0509,-77.12261
2766,12,2,1,38672,SOUTHAVEN,MS,34.943945,-89.92279
2767,5,2,1,07601,HACKENSACK,NJ,40.888678,-74.0488
2768,31,2,1,37404,CHATTANOOGA,TN,35.030474,-85.2749
2769,5,2,1,84098,PARK CITY,UT,40.726899,-111.53674
2770,2,2,2,76034,COLLEYVILLE,TX,32.885062,-97.14923
2771,8,3,3,90505,TORRANCE,CA,33.810848,-118.35096
2772,5,2,1,02828,GREENVILLE,RI,41.870799,-71.5539
2773,7,2,1,84790,ST. GEORGE,UT,37.075039,-113.55568
2774,20,2,1,14514,NORTH CHILI,NY,43.122386,-77.80347
2775,13,3,3,79782,STANTON,TX,32.09023,-101.81691
2776,3,2,1,73135,OKLAHOMA CITY,OK,35.40017,-97.43249
2777,8,2,1,68372,HICKMAN,NE,40.612736,-96.62295
2778,2,2,2,74017,CLAREMORE,OK,36.327143,-95.61192
2779,3,2,2,71822,ASHDOWN,AR,33.675597,-94.13465
2780,6,3,6,96130,SUSANVILLE,CA,40.474951,-120.67685
2781,4,2,1,61764,PONTIAC,IL,40.884053,-88.63376
2782,5,2,1,92780,TUSTIN,CA,33.741651,-117.82127
2783,2,2,2,41102,ASHLAND,KY,38.439526,-82.6932
2784,5,2,1,95602,AUBURN,CA,38.976837,-121.09142
2785,14,2,1,81004,PUEBLO,CO,38.197344,-104.6331
2786,18,2,1,72143,SEARCY,AR,35.239022,-91.73776
2787,5,3,2,48124,DEARBORN,MI,42.294987,-83.25049
2788,3,2,3,77070,HOUSTON,TX,29.978801,-95.57655
2789,19,2,1,75069,MCKINNEY,TX,33.195073,-96.60363
2790,6,2,1,07306,JERSEY CITY,NJ,40.733751,-74.06582
2791,10,2,8,06488,SOUTHBURY,CT,41.475263,-73.22184
2792,3,2,2,55016,COTTAGE GROVE,MN,44.830966,-92.93739
2793,3,2,1,78734,LAKEWAY,TX,30.378675,-97.95028
2794,6,3,4,92691,MISSION VIEJO,CA,33.611272,-117.66681
2795,10,3,2,20037,WASHINGTON,DC,38.900394,-77.05126
2796,7,2,1,78596,WESLACO,TX,26.162609,-97.98512
2797,5,2,1,46260,INDIANAPOLIS,IN,39.898107,-86.18232
2798,10,2,1,00726,CAGUAS,PR,18.212965,-66.058033
2799,4,2,1,49738,GRAYLING,MI,44.683274,-84.6253
2800,4,2,1,44128,CLEVELAND,OH,41.441153,-81.55179
2801,8,2,1,39216,JACKSON,MS,32.334738,-90.16933
2802,2,2,2,11354,FLUSHING,NY,40.767969,-73.82496
2803,4,2,1,33016,HIALEAH,FL,25.887983,-80.33284
2804,5,2,3,99645,PALMER,AK,61.598203,-149.04109
2805,2,2,2,91335,RESEDA,CA,34.200104,-118.54099
2806,14,2,1,85208,MESA,AZ,33.393967,-111.64302
2807,6,2,1,16046,SEVEN FIELDS,PA,40.695658,-80.03359
2808,12,2,1,33904,CAPE CORAL,FL,26.582185,-81.95528
2809,11,3,3,43068,REYNOLDSBURG,OH,39.956384,-82.7961
2810,13,2,1,81501,GRAND JUNCTION,CO,39.072831,-108.55
2811,5,2,2,21702,FREDERICK,MD,39.451934,-77.442
2812,5,2,3,04938,FARMINGTON,ME,44.66776,-70.12362
2813,6,2,1,60506,AURORA,IL,41.766029,-88.35254
2814,5,2,1,10950,MONROE,NY,41.323547,-74.19531
2815,11,2,8,46375,SCHERERVILLE,IN,41.492085,-87.4519
2816,7,2,1,18940,NEWTOWN,PA,40.246802,-74.93912
2817,4,2,1,62269,SHILOH,IL,38.589849,-89.91207
2818,5,2,2,18013,BANGOR,PA,40.863124,-75.19004
2819,11,8,8,11901,RIVERHEAD,NY,40.926595,-72.65327
2820,2,2,2,07601,HACKENSACK,NJ,40.888678,-74.0488
2821,3,2,1,55303,ANOKA,MN,45.247509,-93.418
2822,15,2,1,40202,LOUISVILLE,KY,38.252854,-85.75137
2823,6,2,1,65807,SPRINGFIELD,MO,37.168435,-93.31297
2824,3,2,1,40503,LEXINGTON,KY,38.007898,-84.53452
2825,3,2,1,37862,SEVIERVILLE,TN,35.818653,-83.59197
2826,5,2,1,20002,WASHINGTON,DC,38.901811,-76.99097
2827,10,2,5,73134,OKLAHOMA CITY,OK,35.612359,-97.57152
2828,3,2,2,66762,PITTSBURG,KS,37.408511,-94.70414
2829,4,2,1,07067,COLONIA,NJ,40.591653,-74.31341
2830,7,2,1,63119,SAINT LOUIS,MO,38.590652,-90.35168
2831,4,2,1,35650,MOULTON,AL,34.496476,-87.27802
2832,10,2,1,68506,LINCOLN,NE,40.785557,-96.64599
2833,2,2,2,94945,NOVATO,CA,38.117065,-122.56316
2834,25,2,10,30901,AUGUSTA,GA,33.461121,-81.97265
2835,9,2,1,97741,MADRAS,OR,44.64079,-121.12506
2836,6,2,3,34429,CRYSTAL RIVER,FL,28.872108,-82.5961
2837,6,2,1,85501,GLOBE,AZ,33.53457,-110.75681
2838,4,2,2,28025,CONCORD,NC,35.400407,-80.56574
2839,4,2,1,15236,PITTSBURGH,PA,40.342869,-79.97929
2840,8,2,1,18015,BETHLEHEM,PA,40.601261,-75.37542
2841,9,2,1,33572,APOLLO BEACH,FL,27.771988,-82.41078
2842,32,2,1,92705,SANTA ANA,CA,33.762117,-117.81828
2843,3,2,1,53072,PEWAUKEE,WI,43.076953,-88.268
2844,6,2,2,16505,ERIE,PA,42.100307,-80.15552
2845,4,2,1,96744,KANEOHE,HI,21.501854,-157.87926
2846,3,2,1,37027,BRENTWOOD,TN,36.007373,-86.79121
2847,7,2,1,89106,LAS VEGAS,NV,36.184219,-115.16292
2848,27,2,1,53122,ELM GROVE,WI,43.050762,-88.0842
2849,6,2,1,92618,IRVINE,CA,33.659639,-117.73948
2850,10,2,1,19087,WAYNE,PA,40.058808,-75.40069
2851,4,2,2,45662,PORTSMOUTH,OH,38.762824,-82.94294
2852,5,2,1,98550,HOQUIAM,WA,47.026913,-123.91732
2853,8,2,1,86004,FLAGSTAFF,AZ,35.253002,-111.44851
2854,12,2,1,33549,LUTZ,FL,28.142694,-82.46629
2855,11,3,6,75254,DALLAS,TX,32.946069,-96.794496
2856,6,2,1,70503,LAFAYETTE,LA,30.185867,-92.04706
2857,8,3,3,89149,LAS VEGAS,NV,36.266266,-115.28656
2858,3,2,1,36695,MOBILE,AL,30.646415,-88.23657
2859,3,2,2,03062,NASHUA,NH,42.724822,-71.49238
2860,13,2,1,81004,PUEBLO,CO,38.197344,-104.6331
2861,15,2,1,77339,KINGWOOD,TX,30.053368,-95.21807
2862,7,2,1,46808,FORT WAYNE,IN,41.094348,-85.16151
2863,24,2,1,33901,FORT MYERS,FL,26.62365,-81.8727
2864,5,2,1,60525,HODGKINS,IL,41.788536,-87.87605
2865,11,2,1,02723,FALL RIVER,MA,41.691369,-71.13234
2866,8,2,6,29485,SUMMERVILLE,SC,32.983408,-80.17627
2867,12,2,1,33401,WEST PALM BEACH,FL,26.711192,-80.06043
2868,4,2,1,15801,DU BOIS,PA,41.125563,-78.74648
2869,3,2,3,34994,STUART,FL,27.195291,-80.25225
