npi,lst_nm,frst_nm,gndr,cred,med_sch,grd_yr,pri_spec,quality_score,promoting_interoperability_score,cost_score,improvement_activities_score,overall_mips_score,community_id
1255431128,LEE,JOANNE,F,MD,NORTHEASTERN OHIO UNIVERSITY COLLEGE OF MEDICINE,2000.0,GENERAL SURGERY,100.0,100.0,52.6,40.0,100.0,132
1255396495,RHYNE,STEVE,M,CNA,OTHER,1996.0,CERTIFIED REGISTERED NURSE ANESTHETIST (CRNA),100.0,100.0,54.7,40.0,100.0,132
1386064996,WILKE,HOLLY,F,,OTHER,2014.0,CERTIFIED REGISTERED NURSE ANESTHETIST (CRNA),100.0,100.0,,40.0,100.0,132
1386774388,WILSON,ALAN,M,,OTHER,2005.0,EMERGENCY MEDICINE,100.0,,100.0,40.0,100.0,132
1407858012,HEANEY,MICHAEL,M,,CREIGHTON UNIVERSITY SCHOOL OF MEDICINE,1985.0,ANESTHESIOLOGY,100.0,100.0,,40.0,100.0,132
1659573749,GATTON,BARBARA,F,MD,"STATE UNIVERSITY OF NEW YORK AT STONY BROOK, SCHOOL OF MEDICINE",2002.0,EMERGENCY MEDICINE,100.0,,100.0,40.0,100.0,132
1528056504,DAMERY,MARY,F,CNA,OTHER,2005.0,CERTIFIED REGISTERED NURSE ANESTHETIST (CRNA),100.0,100.0,,40.0,100.0,132
1699088203,BANIYA,SHRUTEE,F,,OTHER,2007.0,HOSPITALIST,100.0,100.0,54.7,40.0,100.0,132
1730108804,ALSHARIF,NABIL,M,MD,OTHER,1982.0,CARDIOVASCULAR DISEASE (CARDIOLOGY),100.0,100.0,54.7,40.0,100.0,132
1073928438,KEISTER,JASON,M,,SAINT LOUIS UNIVERSITY SCHOOL OF MEDICINE,2014.0,FAMILY MEDICINE,100.0,100.0,87.4,40.0,100.0,332
1174979900,PURKAPLE,BECKY,F,,UNIVERSITY OF OKLAHOMA COLLEGE OF MEDICINE,2016.0,FAMILY MEDICINE,100.0,100.0,,40.0,100.0,332
1164593646,BALM,MICHAEL,M,,MAYO MEDICAL SCHOOL,1995.0,NEUROLOGY,100.0,100.0,,40.0,100.0,64
1578760278,CLARK,DAVID,M,,MICHIGAN STATE UNIVERSITY COLLEGE OF OSTEOPATHIC MEDICINE,2012.0,NEUROLOGY,100.0,100.0,,40.0,100.0,64
1124318639,SCHOLTZ,HARRY,M,,OTHER,2011.0,INTERNAL MEDICINE,100.0,100.0,82.4,40.0,100.0,332
1093789372,RUSSI,SCOTT,M,MD,OHIO STATE UNIVERSITY COLLEGE OF MEDICINE,1988.0,GENERAL SURGERY,100.0,100.0,,40.0,100.0,332
1073700225,AMADO-CATTANEO,ROBERTO,M,MD,OTHER,1975.0,CARDIAC SURGERY,100.0,100.0,100.0,40.0,100.0,332
1073600938,VIRAMONTES,JOSE,M,,OTHER,1999.0,VASCULAR SURGERY,100.0,100.0,82.4,40.0,100.0,332
1366880486,PARKER,MAILE,F,,WASHINGTON UNIVERSITY SCHOOL OF MEDICINE,2013.0,GENERAL SURGERY,100.0,100.0,81.8,40.0,100.0,332
1346579364,VERTKIN,ANNA,F,MD,BAYLOR COLLEGE OF MEDICINE,1984.0,GASTROENTEROLOGY,100.0,100.0,93.8,40.0,100.0,332
1336560051,MCCULLOUGH,KIRSTEN,F,,OTHER,2013.0,PHYSICIAN ASSISTANT,100.0,100.0,69.9,40.0,100.0,332
1285668822,DO,SON,M,MD,OTHER,1997.0,GASTROENTEROLOGY,100.0,100.0,93.8,40.0,100.0,332
1225309685,BERGIN,PATRICK,M,MD,OTHER,1980.0,INTERVENTIONAL CARDIOLOGY,100.0,100.0,82.4,40.0,100.0,332
1598843039,CSANKY,JUDITH,F,MD,OTHER,1983.0,GASTROENTEROLOGY,100.0,100.0,93.8,40.0,100.0,332
1457775611,PHAM,NHAN,M,,OTHER,2009.0,GENERAL SURGERY,100.0,100.0,96.8,40.0,100.0,332
1497925135,SIMS,SCOTT,M,,OTHER,2007.0,PHYSICIAN ASSISTANT,100.0,100.0,84.9,40.0,100.0,332
1538494042,NORDSIECK,ERIC,M,,OTHER,2008.0,INTERNAL MEDICINE,100.0,100.0,82.4,40.0,100.0,332
1841452661,RESCH,ALLYN,F,,OTHER,2008.0,CRITICAL CARE (INTENSIVISTS),100.0,100.0,84.9,40.0,100.0,332
1982675146,MUNKENBECK,FRANCES,F,MD,"UNIVERSITY OF CHICAGO, PRITZKER SCHOOL OF MEDICINE",1980.0,CARDIAC ELECTROPHYSIOLOGY,100.0,100.0,96.2,40.0,100.0,332
1932216686,SILVER,JOHN,M,MD,BOSTON UNIVERSITY SCHOOL OF MEDICINE,1990.0,PULMONARY DISEASE,100.0,100.0,83.8,40.0,100.0,332
1124318639,SCHOLTZ,HARRY,M,,OTHER,2011.0,INTERNAL MEDICINE,100.0,100.0,82.4,40.0,100.0,271
1043463185,KALRA,AMANDEEP,M,,OTHER,2008.0,GASTROENTEROLOGY,100.0,100.0,93.6,40.0,100.0,271
1104245851,CISKE,BENJAMIN,M,,UNIVERSITY OF WISCONSIN SCHOOL OF MEDICINE,2014.0,INTERNAL MEDICINE,100.0,100.0,,40.0,100.0,271
1497119952,HOVERSTEN,PATRICK,M,,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,2016.0,INTERNAL MEDICINE,100.0,100.0,81.8,40.0,100.0,271
1699975086,MENET,MARK,M,,UNIVERSITY OF ILLINOIS COLLEGE OF MED (CHI/PEOR/ROCK/CHM-URB),2007.0,HOSPITALIST,100.0,100.0,29.7,40.0,100.0,271
1609094457,VILLAREAL,ALEXANDER,M,,OTHER,1999.0,SLEEP MEDICINE,100.0,100.0,86.5,40.0,100.0,271
1356789077,FIRARI,MARY,F,,OTHER,2012.0,PHYSICIAN ASSISTANT,100.0,,100.0,40.0,100.0,271
1295786341,COAKLEY,SHANNON,F,PA,UNIVERSITY OF WISCONSIN SCHOOL OF MEDICINE,1996.0,PHYSICIAN ASSISTANT,100.0,100.0,100.0,40.0,100.0,271
1235489865,QUICK,KRISTA,F,,OTHER,2012.0,PHYSICIAN ASSISTANT,100.0,100.0,100.0,40.0,100.0,271
1699757880,WYNE,KEVIN,M,PA,OTHER,2005.0,PHYSICIAN ASSISTANT,100.0,,100.0,40.0,100.0,271
1891990610,SMITH,EMILY,F,,OTHER,2007.0,PHYSICIAN ASSISTANT,100.0,100.0,100.0,40.0,100.0,271
1619492899,BRINZA,AMY,F,,OTHER,2017.0,NURSE PRACTITIONER,100.0,100.0,,40.0,100.0,271
1326598939,KENKEL,KAYLYN,F,,OTHER,2016.0,NURSE PRACTITIONER,100.0,100.0,92.5,40.0,100.0,271
1154379824,SHEAR,MARY BETH,F,,OTHER,1982.0,FAMILY MEDICINE,100.0,100.0,,40.0,100.0,271
1194712885,WENNINGER,CHRISTOPHER,M,MD,MEDICAL COLLEGE OF WISCONSIN,2001.0,FAMILY MEDICINE,100.0,100.0,,40.0,100.0,271
1083708507,KLINGBEIL,ERIC,M,,UNIVERSITY OF WISCONSIN SCHOOL OF MEDICINE,1996.0,GENERAL SURGERY,100.0,100.0,,40.0,100.0,271
1093928004,NESSEIM,BENJAMIN,M,,OTHER,1997.0,FAMILY MEDICINE,100.0,100.0,93.7,40.0,100.0,271
1063654465,WARNEKE,STACEY,F,,OTHER,2008.0,NURSE PRACTITIONER,100.0,100.0,69.0,40.0,100.0,271
1073508396,LAUKANT,JOANNA,F,,MEDICAL COLLEGE OF WISCONSIN,1995.0,FAMILY MEDICINE,100.0,100.0,,40.0,100.0,271
1235683079,ROOS,JOHN,M,,OTHER,2016.0,CERTIFIED REGISTERED NURSE ANESTHETIST (CRNA),100.0,100.0,,40.0,100.0,271
1285668822,DO,SON,M,MD,OTHER,1997.0,GASTROENTEROLOGY,100.0,100.0,93.8,40.0,100.0,316
1326048950,DEMETRION,GEORGE,M,,GEORGE WASHINGTON UNIVERSITY SCHOOL OF MEDICINE,1994.0,INTERNAL MEDICINE,100.0,100.0,89.7,40.0,100.0,316
1174716427,THAWANI,MUKESH,M,,OTHER,1996.0,HOSPITALIST,100.0,100.0,89.7,40.0,100.0,316
1023077500,KARMY-JONES,RIYAD,M,MD,OTHER,1983.0,CARDIAC SURGERY,100.0,100.0,89.3,40.0,100.0,316
1336363290,ROGOWAY,BENJAMIN,M,,"UNIVERSITY OF CALIFORNIA, IRVINE, CALIFORNIA COLLEGE OF MEDICINE",2004.0,GENERAL SURGERY,100.0,100.0,89.3,40.0,100.0,316
1457552168,FERNSTROM,TIMOTHY,M,,"UNIVERSITY OF NEW ENGLAND, COLLEGE OF OSTEO MEDICINE",2004.0,CRITICAL CARE (INTENSIVISTS),100.0,100.0,89.7,40.0,100.0,316
1710434055,BRUNSON,DONNA,F,,OTHER,2016.0,NURSE PRACTITIONER,100.0,100.0,91.6,40.0,100.0,316
1013268200,MARX,LIONEL,M,,OTHER,2012.0,PHYSICIAN ASSISTANT,100.0,100.0,89.7,40.0,100.0,316
1164772893,SHAFFER,KRISTEN,F,,OTHER,2013.0,NURSE PRACTITIONER,100.0,100.0,89.7,40.0,100.0,316
1144547308,HUCHLER,HEIKE,F,,OTHER,2009.0,NURSE PRACTITIONER,100.0,100.0,89.7,40.0,100.0,316
1144294885,SCOTT,KELLY,F,,OREGON HEALTH SCIENCES UNIVERSITY SCHOOL OF MEDICINE,1985.0,INTERNAL MEDICINE,100.0,100.0,89.7,40.0,100.0,316
1215903059,GAHTAN,DAVID,M,PA,OTHER,2004.0,PHYSICIAN ASSISTANT,100.0,100.0,89.7,40.0,100.0,316
1194752014,FOX,ROBERT,M,PA,OTHER,2004.0,PHYSICIAN ASSISTANT,100.0,100.0,100.0,40.0,100.0,316
1194770206,CURRAN,DAVID,M,,OTHER,1998.0,PHYSICIAN ASSISTANT,100.0,100.0,91.4,40.0,100.0,316
1437127644,HENDIN,ALAN,M,,OTHER,1985.0,INTERNAL MEDICINE,100.0,100.0,89.7,40.0,100.0,316
1366788879,STOWE,MICHELE,F,,OTHER,2012.0,PHYSICIAN ASSISTANT,100.0,100.0,89.7,40.0,100.0,316
1366793846,GIENGER,ELIZABETH,F,,OTHER,2012.0,NURSE PRACTITIONER,100.0,100.0,90.4,40.0,100.0,316
1376991539,HILLEY,KELSEY,F,,OTHER,2016.0,PHYSICIAN ASSISTANT,100.0,100.0,100.0,40.0,100.0,316
1245414978,BAWDEN,GINA,F,,OTHER,2007.0,PHYSICIAN ASSISTANT,100.0,100.0,89.7,40.0,100.0,316
1275854671,SIU,WAI MAN,F,,OTHER,2004.0,FAMILY MEDICINE,100.0,100.0,89.7,40.0,100.0,316
1285668822,DO,SON,M,MD,OTHER,1997.0,GASTROENTEROLOGY,100.0,100.0,93.8,40.0,100.0,333
1467640961,CONKLIN,JAMIE,M,,OTHER,2005.0,PULMONARY DISEASE,100.0,100.0,93.8,40.0,100.0,333
1184849762,BRANCATO,SCOTT,M,,GEORGETOWN UNIVERSITY SCHOOL OF MEDICINE,2005.0,CARDIAC ELECTROPHYSIOLOGY,100.0,100.0,93.8,40.0,100.0,333
1760667059,BARVE,AMIT,M,,OTHER,1999.0,HOSPITALIST,100.0,100.0,93.8,40.0,100.0,333
1255742466,CHANDRA,ARAVIND,M,,EASTERN VIRGINIA MEDICAL SCHOOL,2014.0,HOSPITALIST,100.0,100.0,91.1,40.0,100.0,333
1790010387,MOSESON,ERIKA,F,,"JS WEILL MEDICAL COLLEGE, CORNELL UNIVERSITY",2008.0,PULMONARY DISEASE,100.0,100.0,89.7,40.0,100.0,333
1033484506,FAIRHURST,MARGARET,F,,OTHER,2012.0,CRITICAL CARE (INTENSIVISTS),100.0,100.0,93.8,40.0,100.0,333
1114123684,ARDEN,EMILIA,F,,OAKLAND COLLEGE OF MEDICINE AND SURGERY,2001.0,CARDIOVASCULAR DISEASE (CARDIOLOGY),100.0,100.0,93.8,40.0,100.0,333
1144345455,HUTCHINGS,TIMOTHY,M,DO,OTHER,2004.0,UROLOGY,100.0,100.0,93.8,40.0,100.0,333
1134103344,COOK,JAMES,M,MD,TULANE UNIVERSITY SCHOOL OF MEDICINE,1976.0,CARDIOVASCULAR DISEASE (CARDIOLOGY),100.0,100.0,93.8,40.0,100.0,333
1336124510,MASON,MARK,M,MD,MICHIGAN COLLEGE OF MEDICINE AND SURGERY,2004.0,GENERAL SURGERY,100.0,100.0,93.8,40.0,100.0,333
1578712378,BASHA,SHAIK,M,,OTHER,2004.0,HOSPITALIST,100.0,100.0,93.8,40.0,100.0,333
1467795864,MAHAJAN,VIPUL,M,,OTHER,2008.0,HOSPITALIST,100.0,100.0,93.8,40.0,100.0,333
1497840813,BELL,JULIAN,M,MD,NEW YORK MEDICAL COLLEGE,2000.0,PULMONARY DISEASE,100.0,100.0,93.8,40.0,100.0,333
1487621389,GILMORE,PAUL,M,MD,CREIGHTON UNIVERSITY SCHOOL OF MEDICINE,1980.0,INTERVENTIONAL CARDIOLOGY,100.0,100.0,93.8,40.0,100.0,333
1841586146,REED,NATHAN,M,,"AT STILL UNIVERSITY OF HEALTH SCIENCES, COLLEGE OF OSTEO MED, KIRKSVILLE",2011.0,FAMILY MEDICINE,100.0,100.0,93.8,40.0,100.0,333
1801030382,BANDI,PUNEET,M,,OTHER,2007.0,HOSPITALIST,100.0,100.0,93.8,40.0,100.0,333
1790119824,COVERT,AMY,F,,OTHER,2013.0,NURSE PRACTITIONER,100.0,100.0,93.7,40.0,100.0,333
1831148196,HARVILL-BROOKS,MARJORIE,F,DO,SOUTHERN COLLEGE OF MEDICINE AND SURGERY,1997.0,UROLOGY,100.0,100.0,93.8,40.0,100.0,333
1689760506,CRAFT,WILLIAM,M,MD,UNIVERSITY OF UTAH SCHOOL OF MEDICINE,1994.0,GENERAL SURGERY,100.0,100.0,93.8,40.0,100.0,333
1043271869,CHRISTENSEN,STEPHEN,M,MD,OTHER,1994.0,HOSPITALIST,100.0,100.0,100.0,40.0,100.0,89
1356729826,HEINS,CARROLL-ANNE,F,,OTHER,2015.0,FAMILY MEDICINE,100.0,100.0,,40.0,100.0,89
1285904805,CHERY,YVES,F,,OTHER,2010.0,NURSE PRACTITIONER,100.0,100.0,90.9,40.0,100.0,89
1609247972,EDEN,AUDREY,F,,OTHER,2015.0,NURSE PRACTITIONER,100.0,100.0,90.0,40.0,100.0,89
1720094592,HYATT,EVE,F,NP,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,1998.0,NURSE PRACTITIONER,100.0,100.0,45.7,40.0,100.0,89
1982099420,DANIELSSON,KRISSI,F,,OTHER,2015.0,INTERNAL MEDICINE,100.0,100.0,,40.0,100.0,89
1730266966,TSAI,DIANE,F,MD,RUTGERS SCHOOL OF DENTAL MEDICINE,1991.0,RADIATION ONCOLOGY,100.0,100.0,85.3,40.0,100.0,332
1225365687,RUDOLPH,THOMAS,M,,OTHER,2009.0,PHYSICIAN ASSISTANT,100.0,100.0,90.4,40.0,100.0,332
1841452661,RESCH,ALLYN,F,,OTHER,2008.0,CRITICAL CARE (INTENSIVISTS),100.0,100.0,84.9,40.0,100.0,43
1750329728,TAHIR,ASIF,M,MD,OTHER,1996.0,UNDERSEA AND HYPERBARIC MEDICINE,100.0,100.0,87.1,40.0,100.0,43
1831631449,TOROK,TISH,F,,OTHER,2016.0,NURSE PRACTITIONER,100.0,100.0,,40.0,100.0,43
1700142668,PLANCHER,JOAO MC-ONEIL,M,,OTHER,2011.0,NEUROSURGERY,100.0,100.0,,40.0,100.0,43
1902011158,DA COSTA,GASTON,M,,OTHER,1992.0,NEUROLOGY,100.0,100.0,94.3,40.0,100.0,43
1225298029,FIDAHUSSEIN,SALMAN,M,,OTHER,2008.0,CRITICAL CARE (INTENSIVISTS),100.0,100.0,,40.0,100.0,43
1942555073,OGUNSULIRE,JOSEPH,M,,OTHER,2012.0,INTERNAL MEDICINE,100.0,100.0,90.9,40.0,100.0,43
1720454630,WILLIAMS,OLIVE,F,,OTHER,2015.0,NURSE PRACTITIONER,100.0,100.0,,40.0,100.0,43
1003867334,FALANA,BABAJIDE,M,MD,OTHER,1990.0,HOSPITALIST,100.0,100.0,,40.0,100.0,43
1114267374,DOUCETTE,BRENDAN,M,,PHILADELPHIA COLLEGE OF OSTEOPATHIC MEDICINE,2010.0,HOSPITALIST,100.0,100.0,87.1,40.0,100.0,43
1164839148,NWASIKE,CHINYELU,F,,OTHER,2014.0,HOSPITALIST,100.0,100.0,90.9,40.0,100.0,43
1457523508,FOBI NUNGA,NICOLE,F,,OTHER,2000.0,HOSPITALIST,100.0,100.0,,40.0,100.0,43
1649206962,IMRAN,YASMEEN,F,MD,OTHER,1992.0,HOSPITALIST,100.0,100.0,100.0,40.0,100.0,43
1477784247,SHIBANI,AKRAM,M,,OTHER,2005.0,PULMONARY DISEASE,100.0,100.0,,40.0,100.0,43
1124382718,TASSEW,ASHENAFI,M,,OTHER,1998.0,HOSPITALIST,100.0,100.0,,40.0,100.0,43
1124254511,POTT,AILEEN,F,,OTHER,2009.0,ANESTHESIOLOGY ASSISTANT,100.0,100.0,,40.0,100.0,43
1124315890,DZMITRYIEVA,ZHANETA,F,,OTHER,1994.0,INTERNAL MEDICINE,100.0,100.0,,40.0,100.0,43
1124074331,LOURIE,ADAM,M,MD,EMORY UNIVERSITY SCHOOL OF MEDICINE,1992.0,CARDIOVASCULAR DISEASE (CARDIOLOGY),100.0,100.0,,40.0,100.0,43
1114219524,MARTINEZ,RAISA,F,,UNIVERSITY OF PUERTO RICO SCHOOL OF MEDICINE,2011.0,NEUROLOGY,100.0,100.0,,40.0,100.0,43
1114365459,BURTON,MICHAEL,M,,MERCER UNIVERSITY SCHOOL OF MEDICINE,2013.0,PHYSICIAN ASSISTANT,100.0,100.0,56.4,40.0,100.0,43
1932216686,SILVER,JOHN,M,MD,BOSTON UNIVERSITY SCHOOL OF MEDICINE,1990.0,CRITICAL CARE (INTENSIVISTS),100.0,100.0,83.8,40.0,100.0,111
1205809852,GRANVALL,BRIAN,M,PA,OTHER,2002.0,PHYSICIAN ASSISTANT,100.0,100.0,100.0,40.0,100.0,111
1215108907,AHMED,IMTIAZ,M,,OTHER,2008.0,CRITICAL CARE (INTENSIVISTS),100.0,100.0,45.6,40.0,100.0,111
1184861791,HAMMOUDEH,FADI,M,,OTHER,2001.0,PULMONARY DISEASE,100.0,100.0,73.2,40.0,100.0,111
1396944658,ALNAS,MAJD,M,,OTHER,2000.0,PULMONARY DISEASE,100.0,92.0,,40.0,100.0,111
1427260132,LUY,GERMAN,M,,UNIVERSITY OF ALABAMA SCHOOL OF MEDICINE,2005.0,INTERNAL MEDICINE,100.0,100.0,,40.0,100.0,111
1558678912,MARCIANO,VERONICA,F,,OTHER,2010.0,PHYSICIAN ASSISTANT,100.0,100.0,59.9,40.0,100.0,111
1972530608,VALENTINE,VINCENT,M,MD,LOUISIANA STATE UNIVERSITY SCHOOL OF MEDICINE IN NEW ORLEANS,1987.0,PULMONARY DISEASE,100.0,100.0,,40.0,100.0,111
1619264504,ABDIN,HANNI,M,,OTHER,2004.0,INTERNAL MEDICINE,100.0,100.0,,40.0,100.0,111
1881854024,TRUONG,HANH,F,,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,2004.0,EMERGENCY MEDICINE,100.0,100.0,,40.0,100.0,111
1174716427,THAWANI,MUKESH,M,,OTHER,1996.0,INTERNAL MEDICINE,100.0,100.0,89.7,40.0,100.0,89
1306924691,ROSENBLOOM,FRANK,M,,OTHER,1992.0,HOSPITALIST,100.0,100.0,100.0,40.0,100.0,89
1134379159,SWANSON,CHRIS,M,,OTHER,2008.0,HOSPITALIST,100.0,,100.0,40.0,100.0,89
1154663680,MARTINJAK,TERIN,F,,OTHER,2013.0,HOSPITALIST,100.0,,100.0,40.0,100.0,89
1154312221,LUTZ,THOMAS,M,,"MIDWESTERN UNIVERSITY, CHICAGO COLLEGE OF OSTEOPATHIC MED",1997.0,HOSPITALIST,100.0,97.5,100.0,40.0,100.0,89
1144328279,LESTINA,JOSEPH,M,,UNIVERSITY OF OKLAHOMA COLLEGE OF MEDICINE,1995.0,HOSPITALIST,100.0,,100.0,40.0,100.0,89
1083009906,MAPES,CASEY,F,,UNIVERSITY OF WASHINGTON SCHOOL OF MEDICINE,2015.0,HOSPITALIST,100.0,,100.0,40.0,100.0,89
1053418004,LARSON,ANTHONY,M,,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,2004.0,FAMILY MEDICINE,100.0,,100.0,40.0,100.0,89
1013938729,NAYLOR,KATHERINE,F,MD,TULANE UNIVERSITY SCHOOL OF MEDICINE,2003.0,INTERNAL MEDICINE,100.0,97.5,100.0,40.0,100.0,89
1265707525,SKINNER,ALISHA,F,,OTHER,2012.0,HOSPITALIST,100.0,100.0,,40.0,100.0,89
1275633091,SHEARN,DOROTHY,F,,UNIVERSITY OF WISCONSIN SCHOOL OF MEDICINE,1994.0,HOSPITALIST,100.0,,100.0,40.0,100.0,89
1235440843,RUMBERGER-RIVERA,LINDSAY,F,,UNIVERSITY OF SOUTH FLORIDA COLLEGE OF MEDICINE,2010.0,HOSPITALIST,100.0,,100.0,40.0,100.0,89
1336374875,BUDDENBERG,KATHERINE,F,,WEST VIRGINIA SCHOOL OF OSTEOPATHIC MEDICINE,2013.0,HOSPITALIST,100.0,100.0,100.0,40.0,100.0,89
1336246396,CHURCH,ROBERT,M,,UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE,2005.0,HOSPITALIST,100.0,,100.0,40.0,100.0,89
1043271869,CHRISTENSEN,STEPHEN,M,MD,OTHER,1994.0,INTERNAL MEDICINE,100.0,100.0,100.0,40.0,100.0,52
1578799508,NUSRAT,SALMAN,M,,OTHER,2006.0,GASTROENTEROLOGY,100.0,100.0,86.6,40.0,100.0,52
1376988055,MALIREDDY,RAHUL,M,,ST. LOUIS COLLEGE OF PHYSICIANS AND SURGEONS,2013.0,INTERNAL MEDICINE,100.0,100.0,97.4,40.0,100.0,52
1508244088,PHAM,KHOI,M,,OTHER,2015.0,INTERNAL MEDICINE,100.0,100.0,,40.0,100.0,52
1285802892,TARIGOPULA,RAVALI,F,,OTHER,2006.0,CRITICAL CARE (INTENSIVISTS),100.0,100.0,71.2,40.0,100.0,52
1467795617,HARRELL,NICHOLAS,M,,HOWARD UNIVERSITY COLLEGE OF MEDICINE,2013.0,INTERNAL MEDICINE,100.0,84.5,76.1,40.0,100.0,52
1003816554,ARBABI,ALI,M,MD,OTHER,1987.0,HOSPITALIST,100.0,100.0,,40.0,100.0,52
1114975687,BARTLETT,CHRISTOPHER,M,PA,OTHER,2004.0,PHYSICIAN ASSISTANT,100.0,100.0,69.1,40.0,100.0,52
1154323392,WEESE,DONALD,M,MD,BAYLOR COLLEGE OF MEDICINE,1987.0,UROLOGY,100.0,100.0,92.0,40.0,100.0,52
1437189198,BHANOT,AKSHEY,M,MD,OTHER,1989.0,INTERNAL MEDICINE,100.0,,61.8,40.0,100.0,52
1285602532,TROTTER,TIMOTHY,M,MD,UNIVERSITY OF OKLAHOMA COLLEGE OF MEDICINE,1985.0,CARDIAC SURGERY,100.0,100.0,,40.0,100.0,52
1578853594,LALANI,SHAMSUDDIN,M,,OTHER,2011.0,HOSPITALIST,100.0,100.0,62.1,40.0,100.0,52
1457633588,PARKER,DANIEL,M,,UNIVERSITY OF OKLAHOMA COLLEGE OF MEDICINE,2011.0,UROLOGY,100.0,100.0,64.8,40.0,100.0,52
1518955210,VODVARKA,JAMES,M,DO,"UNIVERSITY OF NEW ENGLAND, COLLEGE OF OSTEO MEDICINE",1988.0,HOSPITALIST,100.0,100.0,69.4,40.0,100.0,52
1538353149,SUN,DONGXU,M,,OTHER,1999.0,INTERNAL MEDICINE,100.0,100.0,57.9,40.0,100.0,52
1770961468,AKINYEMI,ESE,F,,OTHER,2014.0,INTERNAL MEDICINE,100.0,100.0,,40.0,100.0,52
1750657011,LOSIK,ALEXANDRE,M,,OTHER,2012.0,FAMILY MEDICINE,100.0,96.3,100.0,40.0,100.0,52
1720094592,HYATT,EVE,F,NP,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,1998.0,NURSE PRACTITIONER,100.0,100.0,45.7,40.0,100.0,139
1295829364,COLLADO,KRISTIN,F,,OTHER,1998.0,PHYSICIAN ASSISTANT,100.0,98.0,92.5,40.0,100.0,139
1538105887,NOCERA,JINA,F,MD,PERELMAN SCHOOL OF MED AT THE UNIVERSITY OF PENNSYLVANIA,1997.0,INTERNAL MEDICINE,100.0,100.0,75.1,40.0,100.0,139
1629385315,AIGBE LEBARTY,NOSA,M,,OTHER,2008.0,FAMILY MEDICINE,100.0,,75.1,40.0,100.0,139
1003295197,STIDHAM,HUNTER,F,,OTHER,2015.0,PHYSICIAN ASSISTANT,100.0,0.0,66.2,40.0,100.0,139
1093137358,SATTAR,ALAMGIR,M,,OTHER,2007.0,ENDOCRINOLOGY,100.0,100.0,75.1,40.0,100.0,139
1275564569,NIGRELLI,LENORE,F,,STATE UNIVERSITY OF NEW YORK AT BUFFALO SCHOOL OF MEDICINE,2001.0,NURSE PRACTITIONER,100.0,,75.1,40.0,100.0,139
1760627814,MEHTA,AMEE,F,,OTHER,2005.0,INTERNAL MEDICINE,100.0,,75.1,40.0,100.0,139
1053637025,ASHRAF,AHAD,M,,OTHER,2003.0,HOSPITALIST,100.0,92.1,75.1,40.0,100.0,139
1215350897,BEGUM,PAPIYA,F,,OTHER,1997.0,INTERNAL MEDICINE,100.0,,75.1,40.0,100.0,139
1386660017,NABI,MUSHTAQ,M,,OTHER,2002.0,HOSPITALIST,100.0,92.1,75.1,40.0,100.0,139
1487725875,DELBEAU,HENRI ROBERT,M,,OTHER,1994.0,INTERNAL MEDICINE,100.0,100.0,75.1,40.0,100.0,139
1831395177,WAHID,DOLLY,F,MD,OTHER,2002.0,HOSPITALIST,100.0,,75.1,40.0,100.0,139
1245518463,JAFRI,MIKRAM,M,,OTHER,2009.0,INTERNAL MEDICINE,100.0,100.0,75.1,40.0,100.0,139
1427382399,KHANKHEL,ISRAR,M,,OTHER,1985.0,FAMILY MEDICINE,100.0,100.0,78.8,40.0,100.0,139
1780708735,LONDHE-NERKAR,MEDHAVINI,F,,OTHER,1989.0,INTERNAL MEDICINE,100.0,100.0,75.1,40.0,100.0,139
1912097080,HODGKIN,HARRIET,F,,OTHER,1999.0,NURSE PRACTITIONER,100.0,100.0,78.6,40.0,100.0,139
1326056417,PUTNAM,CHERYL,F,NP,OTHER,2006.0,NURSE PRACTITIONER,100.0,,75.1,40.0,100.0,139
1215329990,FRIDAY,HANZEL,M,,OTHER,2014.0,INTERNAL MEDICINE,100.0,100.0,75.1,40.0,100.0,139
1013368554,ZHAO,YING FANG,F,,OTHER,2016.0,NURSE PRACTITIONER,100.0,100.0,75.1,40.0,100.0,139
1982099420,DANIELSSON,KRISSI,F,,OTHER,2015.0,INTERNAL MEDICINE,100.0,100.0,,40.0,100.0,147
1174878219,RAMHARACK,JOSEPH,M,,OTHER,2012.0,INTERNAL MEDICINE,100.0,100.0,62.6,40.0,100.0,147
1023001948,WORKMAN,FREDERICK,M,DO,"AT STILL UNIVERSITY OF HEALTH SCIENCES, COLLEGE OF OSTEO MED, KIRKSVILLE",1996.0,INTERNAL MEDICINE,100.0,100.0,62.6,40.0,100.0,147
1568726644,JARADAT,MOHAMMAD,M,,OTHER,2010.0,HOSPITALIST,100.0,100.0,62.6,40.0,100.0,147
1598722464,ROTILIE,JOHN,M,MD,OHIO STATE UNIVERSITY COLLEGE OF MEDICINE,1978.0,INTERNAL MEDICINE,100.0,100.0,62.6,40.0,100.0,147
1023402252,PUI,CHI LUN,M,,WASHINGTON UNIVERSITY SCHOOL OF MEDICINE,2015.0,INTERNAL MEDICINE,100.0,100.0,,40.0,100.0,147
